transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN083403,20251016,ACC000083403,75,MUM,169792,20260225,810455,ADJ,48000029,Y,AUTO-GENERATED TRANSACTION,82,556569,RS,2,-29387.20,0.00,45502,2010885,1986331.00
BAD!,abc,XYZ,14,PUN,593989,20260225,810421,ADJ,48000077,INVALID,AUTO-GENERATED TRANSACTION,51,556567,VP,18,1.23456,0.00,45090,123456789012345678.123,1101557.33
TXN083405,20250504,ACC000083405,70,PUN,548008,20260225,810459,REV,48000041,YES,AUTO-GENERATED TRANSACTION,89,556547,AK,19,21130.38,0.00,45705,1438229,1440039.54
BAD!,abc,XYZ,21,DEL,841323,20260225,810196,REV,48000851,INVALID,AUTO-GENERATED TRANSACTION,66,556548,MT,37,1.23456,0.00,45608,123456789012345678.123,2340453.05
TXN083407,20251122,ACC000083407,59,PUN,636439,20260225,810308,ADJ,48000018,Y,AUTO-GENERATED TRANSACTION,44,556547,AK,6,21182.86,0.00,45344,1043478,1026750.45
TXN083408,20250531,ACC000083408,75,CHE,406322,20260225,810747,REV,48000512,N,AUTO-GENERATED TRANSACTION,37,556511,AK,31,43717.98,0.00,45445,1270262,1289920.62
TXN083409,20250916,ACC000083409,93,MUM,714211,20260225,810771,POST,48000071,Y,AUTO-GENERATED TRANSACTION,98,556511,AK,21,1005.62,0.00,45106,2947012,2913256.53
BAD_TXN,20250603,ACC000083410,66,HYD,625779,20260225,810993,POST,48000738,Y,AUTO-GENERATED TRANSACTION,14,556526,RS,39,-48759.69,0.00,45249,1566869,1555142.42
TXN083411,20250124,ACC000083411,25,DEL,660042,20260225,810530,POST,48000141,Y,AUTO-GENERATED TRANSACTION,21,556596,AK,5,8305.22,0.00,45958,2693784,2728776.42
TXN083412,20250903,ACC000083412,59,DEL,756038,20260225,810590,POST,48000641,N,AUTO-GENERATED TRANSACTION,29,556510,VP,34,21166.65,0.00,45507,1174973,1195376.56
TXN083413,20250706,ACC000083413,19,HYD,371439,20260225,810881,REV,48000181,Y,AUTO-GENERATED TRANSACTION,58,556595,RS,26,-36176.62,0.00,45936,2828444,2871367.01
TXN083414,20250529,ACC000083414,95,HYD,737834,20260225,810694,REV,48000130,Y,AUTO-GENERATED TRANSACTION,72,556519,MT,2,-10439.79,0.00,45899,2331889,2285763.08
TXN083415,20251207,ACC000083415,21,MUM,262273,20260225,810855,ADJ,48000151,N,AUTO-GENERATED TRANSACTION,67,556561,VP,33,-4180.34,0.00,45187,2704005,2709261.13
TXN083416,20250928,ACC000083416,27,DEL,358548,20260225,810760,ADJ,48000852,Y,AUTO-GENERATED TRANSACTION,26,556595,AK,11,-6291.17,0.00,45747,2937805,2966902.81
TXN083417,20251204,ACC000083417,66,PUN,164085,20260225,810414,REV,48000019,N,AUTO-GENERATED TRANSACTION,34,556570,MT,17,-49654.58,0.00,45007,1404743,1364166.45
TXN083418,20250801,ACC000083418,51,CHE,524243,20260225,810125,ADJ,48000050,YES,AUTO-GENERATED TRANSACTION,30,556576,VP,39,-31387.81,0.00,45933,1861316,1875537.53
BAD!,abc,XYZ,92,HYD,166143,20260225,810531,ADJ,48000253,INVALID,AUTO-GENERATED TRANSACTION,79,556595,RS,26,1.23456,0.00,45795,123456789012345678.123,1202592.13
TXN083420,20251028,ACC000083420,57,CHE,375888,20260225,810850,POST,48000356,Y,AUTO-GENERATED TRANSACTION,94,556552,MT,29,-43356.52,0.00,45270,2356968,2316755.63
TXN083421,20250125,ACC000083421,27,HYD,504267,20260225,810198,REV,48000472,Y,AUTO-GENERATED TRANSACTION,92,556591,RS,2,13516.50,0.00,45041,2669801,2674696.81
BAD!,abc,XYZ,72,PUN,862497,20260225,810588,POST,48000181,INVALID,AUTO-GENERATED TRANSACTION,57,556568,RS,14,1.23456,0.00,45411,123456789012345678.123,1260201.31
TXN083423,20250201,ACC000083423,69,DEL,568865,20260225,810754,REV,48000092,Y,AUTO-GENERATED TRANSACTION,85,556509,RS,27,10607.06,0.00,45188,1998154,1964015.55
TXN083424,20250426,ACC000083424,57,CHE,912499,20260225,810997,REV,48000682,Y,AUTO-GENERATED TRANSACTION,75,556546,VP,39,35891.47,0.00,45836,1326408,1364528.31
TXN083425,20251115,ACC000083425,33,HYD,344229,20260225,810099,POST,48000075,N,AUTO-GENERATED TRANSACTION,34,556562,RS,28,-36137.92,0.00,45495,2752318,2727837.67
BAD!,abc,XYZ,51,DEL,341077,20260225,810195,REV,48000493,INVALID,AUTO-GENERATED TRANSACTION,19,556537,AK,11,1.23456,0.00,45177,123456789012345678.123,2536476.46
TXN083427,20250908,ACC000083427,89,HYD,394990,20260225,810922,POST,48000625,N,AUTO-GENERATED TRANSACTION,74,556545,VP,13,-9722.17,0.00,45316,2791000,2753648.65
TXN083428,20250807,ACC000083428,28,MUM,200355,20260225,810407,REV,48000571,N,AUTO-GENERATED TRANSACTION,44,556535,RS,30,6319.59,0.00,45055,2832087,2782507.91
TXN083429,20250607,ACC000083429,26,DEL,927083,20260225,810734,POST,48000714,Y,AUTO-GENERATED TRANSACTION,97,556517,AK,2,21243.36,0.00,45052,2958922,2984730.46
TXN083430,20250918,ACC000083430,70,CHE,409848,20260225,810385,POST,48000141,N,AUTO-GENERATED TRANSACTION,65,556593,VP,34,49075.40,0.00,45076,2925391,2884838.83
TXN083431,20250923,ACC000083431,76,CHE,233121,20260225,810828,REV,48000560,Y,AUTO-GENERATED TRANSACTION,14,556546,AK,20,28557.24,0.00,45835,2178402,2136072.04
TXN083432,20251225,ACC000083432,38,MUM,572138,20260225,810531,REV,48000363,Y,AUTO-GENERATED TRANSACTION,41,556583,RS,38,4685.46,0.00,45444,1119391,1108713.70
TXN083433,20250706,ACC000083433,38,HYD,231168,20260225,810087,REV,48000817,N,AUTO-GENERATED TRANSACTION,61,556514,VP,15,-28372.75,0.00,45503,1925671,1923257.98
TXN083434,20251103,ACC000083434,24,MUM,863044,20260225,810464,ADJ,48000860,Y,AUTO-GENERATED TRANSACTION,17,556509,VP,29,1110.22,0.00,45919,2790917,2785267.82
TXN083435,20250306,ACC000083435,61,HYD,764623,20260225,810710,REV,48000949,Y,AUTO-GENERATED TRANSACTION,46,556584,MT,16,-39078.78,0.00,45382,2435394,2424198.20
TXN083436,20251220,ACC000083436,29,DEL,754215,20260225,810746,ADJ,48000559,YES,AUTO-GENERATED TRANSACTION,87,556555,AK,38,15062.94,0.00,45903,1116620,1074818.50
TXN083437,20250603,ACC000083437,43,MUM,249343,20260225,810157,REV,48000787,N,AUTO-GENERATED TRANSACTION,24,556564,RS,29,9178.41,0.00,45464,1792590,1825617.68
TXN083438,20250108,ACC000083438,86,MUM,783920,20260225,810496,ADJ,48000389,N,AUTO-GENERATED TRANSACTION,74,556593,AK,7,-19508.70,0.00,45493,1271492,1250848.82
TXN083439,20251208,ACC000083439,23,PUN,172249,20260225,810877,POST,48000741,N,AUTO-GENERATED TRANSACTION,79,556580,MT,25,-13975.33,0.00,45243,1254052,1290488.91
TXN083440,20251221,ACC000083440,46,DEL,987136,20260225,810466,POST,48000748,N,AUTO-GENERATED TRANSACTION,28,556550,RS,5,-30936.54,0.00,45206,2041838,2020851.29
TXN083441,20250104,ACC000083441,65,HYD,636759,20260225,810748,REV,48000801,Y,AUTO-GENERATED TRANSACTION,21,556535,AK,32,-30012.22,0.00,45631,1123907,1133366.07
TXN083442,20251108,ACC000083442,29,DEL,474202,20260225,810343,POST,48000022,Y,AUTO-GENERATED TRANSACTION,41,556547,MT,17,46438.49,0.00,45998,123456789012345678.123,1097916.41
TXN083443,20251217,ACC000083443,51,PUN,228414,20260225,810135,ADJ,48000682,Y,AUTO-GENERATED TRANSACTION,19,556588,VP,22,19754.36,0.00,45590,1958454,1927223.05
TXN083444,20250411,ACC000083444,56,CHE,171274,20260225,810310,ADJ,48000976,Y,AUTO-GENERATED TRANSACTION,97,556578,RS,33,12.3456,0.00,45739,1140998,1186826.38
TXN083445,20250309,ACC000083445,39,MUM,825567,20260225,810855,POST,48000729,Y,AUTO-GENERATED TRANSACTION,74,556507,MT,13,39409.82,0.00,45935,1990821,2003750.94
TXN083446,20251112,ACC000083446,67,CHE,470376,20260225,810999,POST,48000765,Y,AUTO-GENERATED TRANSACTION,77,556582,VP,19,5264.62,0.00,45700,2929911,2957241.81
TXN083447,20250927,12345,43,DEL,249961,20260225,810295,POST,48000384,Y,AUTO-GENERATED TRANSACTION,67,556518,RS,18,2629.50,0.00,45177,1978824,1958102.84
TXN083448,20250524,ACC000083448,76,PUN,601692,20260225,810624,POST,48000225,N,AUTO-GENERATED TRANSACTION,63,556513,VP,4,-25861.77,0.00,45960,2415630,2422181.75
TXN083449,20250315,ACC000083449,89,PUN,874472,20260225,810489,REV,48000107,Y,AUTO-GENERATED TRANSACTION,26,556527,RS,33,17794.94,0.00,45828,1694513,1679071.35
TXN083450,20250430,ACC000083450,49,CHE,178683,20260225,810464,REV,48000252,Y,AUTO-GENERATED TRANSACTION,75,556547,VP,5,-2901.37,0.00,45070,1483037,1466066.16
TXN022078,20251129,12345,67,HYD,733815,20260225,810433,POST,48000284,N,AUTO-GENERATED TRANSACTION,38,556500,AK,37,30047.87,0.00,45195,1721538,1764747.72
TXN083452,20250305,ACC000083452,56,CHE,809663,20260225,810546,REV,48000652,N,AUTO-GENERATED TRANSACTION,14,556533,VP,32,39438.57,0.00,45414,1510296,1553902.74
TXN083453,20250203,ACC000083453,85,MUM,383836,20260225,810053,ADJ,48000563,N,AUTO-GENERATED TRANSACTION,34,556560,AK,36,-42322.38,0.00,45759,2347407,2392956.49
TXN083454,20250806,ACC000083454,81,HYD,347011,20260225,810140,REV,48000490,Y,AUTO-GENERATED TRANSACTION,65,556512,RS,2,38336.26,0.00,45847,1497047,1477846.11
TXN083455,20250619,ACC000083455,17,HYD,540032,20260225,810050,REV,48000549,N,AUTO-GENERATED TRANSACTION,16,556526,VP,24,-5464.74,0.00,45030,2137415,2138791.93
BAD!,abc,XYZ,71,PUN,823981,20260225,810017,REV,48000698,INVALID,AUTO-GENERATED TRANSACTION,22,556584,VP,31,1.23456,0.00,45423,123456789012345678.123,2429364.10
TXN083457,20250422,ACC000083457,30,HYD,998724,20260225,810539,POST,48000679,N,AUTO-GENERATED TRANSACTION,49,556575,MT,1,12.3456,0.00,45868,2026548,2061827.20
TXN083458,20251128,ACC000083458,64,HYD,956818,20260225,810480,ADJ,48000909,Y,AUTO-GENERATED TRANSACTION,99,556550,MT,14,-30125.58,0.00,45806,1594742,1564313.88
TXN083459,2025-12-01,ACC000083459,78,DEL,622683,20260225,810354,POST,48000279,N,AUTO-GENERATED TRANSACTION,39,556592,AK,34,-9519.91,0.00,45659,2186000,2182166.07
TXN083460,20250627,12345,22,MUM,804566,20260225,810114,REV,48000909,N,AUTO-GENERATED TRANSACTION,84,556514,VP,6,-14288.96,0.00,45520,2532974,2536766.12
BAD!,abc,XYZ,97,MUM,584181,20260225,810597,POST,48000444,INVALID,AUTO-GENERATED TRANSACTION,14,556525,VP,23,1.23456,0.00,45807,123456789012345678.123,1186375.22
BAD!,abc,XYZ,46,DEL,930243,20260225,810897,POST,48000624,INVALID,AUTO-GENERATED TRANSACTION,37,556510,VP,25,1.23456,0.00,45470,123456789012345678.123,1806337.36
BAD!,abc,XYZ,97,HYD,892141,20260225,810874,REV,48000294,INVALID,AUTO-GENERATED TRANSACTION,40,556594,AK,9,1.23456,0.00,45993,123456789012345678.123,1835106.08
TXN083464,20250414,ACC000083464,61,CHE,604624,20260225,810858,REV,48000399,N,AUTO-GENERATED TRANSACTION,40,556509,AK,7,-7703.86,0.00,45838,2526516,2503174.68
TXN083465,2025-12-01,ACC000083465,35,PUN,656070,20260225,810671,REV,48000110,N,AUTO-GENERATED TRANSACTION,70,556532,VP,37,12522.31,0.00,45436,2458534,2464940.34
BAD!,abc,XYZ,51,PUN,785240,20260225,810929,REV,48000700,INVALID,AUTO-GENERATED TRANSACTION,58,556569,AK,22,1.23456,0.00,45706,123456789012345678.123,2963704.82
TXN083467,20251006,ACC000083467,54,CHE,244527,20260225,810801,REV,48000678,Y,AUTO-GENERATED TRANSACTION,39,556526,MT,39,-3447.95,0.00,45762,1904863,1903884.87
BAD!,abc,XYZ,83,PUN,332364,20260225,810458,REV,48000351,INVALID,AUTO-GENERATED TRANSACTION,92,556516,MT,20,1.23456,0.00,45023,123456789012345678.123,1783090.24
TXN083469,20251128,ACC000083469,23,MUM,375537,20260225,810164,REV,48000362,N,AUTO-GENERATED TRANSACTION,64,556567,AK,3,42224.81,0.00,45046,2562721,2584419.12
TXN083470,20250920,12345,32,CHE,151938,20260225,810347,REV,48000426,N,AUTO-GENERATED TRANSACTION,77,556510,RS,15,-3245.76,0.00,45252,1889021,1914723.20
TXN083471,20251209,ACC000083471,54,CHE,347928,20260225,810396,ADJ,48000611,N,AUTO-GENERATED TRANSACTION,42,556523,VP,9,-7136.39,0.00,45870,2558741,2599034.60
BAD!,abc,XYZ,36,DEL,728795,20260225,810064,ADJ,48000208,INVALID,AUTO-GENERATED TRANSACTION,79,556571,MT,13,1.23456,0.00,45842,123456789012345678.123,1215445.33
TXN083473,20251021,ACC000083473,73,PUN,595144,20260225,810471,ADJ,48000023,N,AUTO-GENERATED TRANSACTION,91,556564,MT,16,20040.74,0.00,45940,2171773,2150764.07
TXN083474,20250515,ACC000083474,25,PUN,429342,20260225,810921,POST,48000740,N,AUTO-GENERATED TRANSACTION,16,556599,AK,17,45739.12,0.00,45294,2901887,2925779.89
TXN083475,2025-12-01,ACC000083475,46,PUN,284667,20260225,810945,POST,48000555,Y,AUTO-GENERATED TRANSACTION,80,556514,AK,12,-2874.70,0.00,45324,1649660,1685514.32
TXN083476,2025-12-01,ACC000083476,48,PUN,586178,20260225,810371,REV,48000204,Y,AUTO-GENERATED TRANSACTION,58,556558,AK,2,-47312.06,0.00,45853,1408257,1454197.57
TXN042753,20250504,ACC000042753,98,MUM,922229,20260225,810627,POST,48000576,Y,AUTO-GENERATED TRANSACTION,13,556557,RS,34,-42510.04,0.00,45147,2313074,2285538.00
TXN083478,20260101,ACC000083478,88,DEL,748980,20260225,810509,ADJ,48000486,Y,AUTO-GENERATED TRANSACTION,89,556501,AK,34,26176.69,0.00,45702,1087451,1049089.18
TXN083479,20251004,ACC000083479,22,DEL,476473,20260225,810285,POST,48000526,Y,AUTO-GENERATED TRANSACTION,46,556570,VP,16,-3233.42,0.00,45465,123456789012345678.123,1677041.78
TXN083480,20250817,ACC000083480,12,DEL,142552,20260225,810551,REV,48000771,Y,AUTO-GENERATED TRANSACTION,34,556584,VP,19,43918.40,0.00,45772,1008235,1031202.65
TXN083481,20251008,ACC000083481,51,HYD,753264,20260225,810677,POST,48000429,N,AUTO-GENERATED TRANSACTION,33,556528,RS,14,49015.98,0.00,45838,1229074,1224208.68
TXN083482,20251021,ACC000083482,38,PUN,867308,20260225,810763,POST,48000679,Y,AUTO-GENERATED TRANSACTION,87,556579,RS,21,-1929.42,0.00,45545,2490759,2457754.69
TXN083483,20250603,ACC000083483,71,HYD,395958,20260225,810767,REV,48000923,Y,AUTO-GENERATED TRANSACTION,82,556512,MT,31,6509.06,0.00,45287,1350463,1385348.14
BAD!,abc,XYZ,93,MUM,228434,20260225,810119,REV,48000294,INVALID,AUTO-GENERATED TRANSACTION,60,556523,AK,37,1.23456,0.00,45280,123456789012345678.123,2411727.29
TXN083485,20250207,ACC000083485,68,DEL,118034,20260225,810645,POST,48000745,N,AUTO-GENERATED TRANSACTION,98,556506,AK,33,10166.69,0.00,45283,2622659,2653331.84
TXN083486,20251019,ACC000083486,76,DEL,632241,20260225,810128,POST,48000691,Y,AUTO-GENERATED TRANSACTION,93,556519,AK,25,-6683.66,0.00,45925,1125239,1174541.24
BAD!,abc,XYZ,54,CHE,927013,20260225,810882,POST,48000747,INVALID,AUTO-GENERATED TRANSACTION,32,556595,RS,40,1.23456,0.00,45341,123456789012345678.123,1563760.50
TXN083488,20251014,ACC000083488,29,DEL,665980,20260225,810522,REV,48000857,N,AUTO-GENERATED TRANSACTION,62,556527,RS,6,28040.42,0.00,45013,1317490,1332788.87
BAD!,abc,XYZ,42,DEL,544152,20260225,810808,ADJ,48000746,INVALID,AUTO-GENERATED TRANSACTION,84,556576,AK,28,1.23456,0.00,45345,123456789012345678.123,1025837.90
TXN083490,20251113,ACC000083490,28,MUM,131457,20260225,810911,ADJ,48000376,Y,AUTO-GENERATED TRANSACTION,69,556539,RS,25,-8106.05,0.00,45754,1051497,1017860.89
TXN083491,20250324,ACC000083491,33,PUN,857030,20260225,810073,REV,48000879,Y,AUTO-GENERATED TRANSACTION,58,556523,VP,26,16202.77,0.00,45941,2481710,2463403.58
TXN083492,20250907,ACC000083492,32,PUN,482610,20260225,810261,ADJ,48000183,N,AUTO-GENERATED TRANSACTION,67,556573,MT,20,-16015.23,0.00,45353,2469676,2493554.22
BAD!,abc,XYZ,74,MUM,906645,20260225,810022,ADJ,48000821,INVALID,AUTO-GENERATED TRANSACTION,84,556509,VP,36,1.23456,0.00,45015,123456789012345678.123,1392419.10
TXN070689,20250610,ACC000070689,36,MUM,273807,20260225,810564,POST,48000935,Y,AUTO-GENERATED TRANSACTION,69,556520,VP,22,-13636.81,0.00,45561,2363726,2331010.23
BAD!,abc,XYZ,60,DEL,851926,20260225,810311,ADJ,48000841,INVALID,AUTO-GENERATED TRANSACTION,19,556580,VP,3,1.23456,0.00,45163,123456789012345678.123,1436979.19
TXN020624,2025-12-01,ACC000020624,59,MUM,894287,20260225,810257,POST,48000150,N,AUTO-GENERATED TRANSACTION,67,556568,MT,1,-43394.58,0.00,45226,2147387,2130127.58
TXN083497,20251018,ACC000083497,79,DEL,644438,20260225,810120,ADJ,48000699,Y,AUTO-GENERATED TRANSACTION,38,556580,VP,39,12.3456,0.00,45518,1244550,1212953.75
TXN083498,20250213,ACC000083498,28,PUN,284819,20260225,810398,REV,48000744,Y,AUTO-GENERATED TRANSACTION,18,556577,RS,39,42689.91,0.00,45994,1128746,1093116.42
TXN083499,20250520,ACC000083499,53,HYD,480723,20260225,810258,ADJ,48000822,Y,AUTO-GENERATED TRANSACTION,76,556511,AK,36,30015.56,0.00,45726,2513326,2526729.03
TXN083500,20250624,ACC000083500,47,PUN,656343,20260225,810185,REV,48000189,N,AUTO-GENERATED TRANSACTION,67,556526,MT,6,3448.25,0.00,45808,1642900,1611725.84
TXN083501,20251005,ACC000083501,67,HYD,680883,20260225,810780,ADJ,48000455,Y,AUTO-GENERATED TRANSACTION,44,556527,AK,38,-16849.83,0.00,45229,2593834,2622648.73
BAD!,abc,XYZ,72,HYD,627568,20260225,810523,ADJ,48000995,INVALID,AUTO-GENERATED TRANSACTION,56,556555,RS,23,1.23456,0.00,45931,123456789012345678.123,2400718.64
TXN083503,20250321,ACC000083503,93,MUM,755810,20260225,810079,POST,48000563,Y,AUTO-GENERATED TRANSACTION,10,556544,VP,8,23580.83,0.00,45600,2792636,2761342.71
TXN083504,20250405,ACC000083504,26,HYD,587470,20260225,810310,REV,48000306,Y,AUTO-GENERATED TRANSACTION,97,556522,RS,17,40171.01,0.00,45610,1459136,1430879.14
TXN083505,20250502,ACC000083505,25,CHE,215588,20260225,810402,REV,48000072,Y,AUTO-GENERATED TRANSACTION,94,556578,VP,23,-5966.93,0.00,45081,2635238,2672023.67
BAD!,abc,XYZ,26,HYD,163985,20260225,810603,ADJ,48000146,INVALID,AUTO-GENERATED TRANSACTION,12,556529,VP,38,1.23456,0.00,45839,123456789012345678.123,1989780.13
TXN083507,20250615,ACC000083507,50,CHE,568117,20260225,810762,POST,48000679,Y,AUTO-GENERATED TRANSACTION,69,556577,VP,25,-44576.67,0.00,45858,1540036,1518933.92
TXN083508,20251216,ACC000083508,84,HYD,936447,20260225,810738,POST,48000626,Y,AUTO-GENERATED TRANSACTION,99,556541,MT,12,29763.90,0.00,45741,1784235,1822719.23
TXN083509,20250610,ACC000083509,38,DEL,887649,20260225,810236,REV,48000704,Y,AUTO-GENERATED TRANSACTION,63,556517,VP,17,12.3456,0.00,45447,2826020,2851370.98
TXN083510,20250418,ACC000083510,47,PUN,990259,20260225,810856,POST,48000837,Y,AUTO-GENERATED TRANSACTION,24,556503,VP,7,20896.39,0.00,45702,2962579,2945617.08
TXN083511,20250112,ACC000083511,47,HYD,508483,20260225,810093,ADJ,48000390,Y,AUTO-GENERATED TRANSACTION,56,556536,MT,14,30309.52,0.00,45678,123456789012345678.123,1411887.88
TXN083512,20250519,ACC000083512,21,DEL,396151,20260225,810728,POST,48000627,N,AUTO-GENERATED TRANSACTION,86,556562,VP,32,30988.01,0.00,45690,2218176,2254323.93
TXN083513,20251128,ACC000083513,28,HYD,906881,20260225,810990,POST,48000116,Y,AUTO-GENERATED TRANSACTION,93,556541,MT,24,-6459.22,0.00,45885,1651144,1671021.64
TXN083514,20251203,ACC000083514,34,HYD,510592,20260225,810452,POST,48000202,Y,AUTO-GENERATED TRANSACTION,53,556504,MT,32,33730.46,0.00,45518,1110580,1126606.61
BAD!,abc,XYZ,85,DEL,553095,20260225,810784,POST,48000528,INVALID,AUTO-GENERATED TRANSACTION,56,556563,VP,30,1.23456,0.00,45000,123456789012345678.123,1368743.34
TXN083516,20250220,ACC000083516,62,MUM,998726,20260225,810161,POST,48000737,YES,AUTO-GENERATED TRANSACTION,99,556519,AK,23,-5675.94,0.00,45701,1334724,1361138.59
TXN066658,20250703,ACC000066658,40,MUM,992989,20260225,810545,ADJ,48000279,N,AUTO-GENERATED TRANSACTION,86,556519,AK,29,-34794.12,0.00,45594,1155127,1166421.23
BAD!,abc,XYZ,27,CHE,512482,20260225,810360,REV,48000248,INVALID,AUTO-GENERATED TRANSACTION,97,556562,AK,9,1.23456,0.00,45823,123456789012345678.123,2146750.15
TXN083519,20251221,12345,76,MUM,324807,20260225,810860,POST,48000250,N,AUTO-GENERATED TRANSACTION,64,556578,MT,12,-18974.97,0.00,45100,1448478,1421192.69
TXN083520,20250408,ACC000083520,60,MUM,435312,20260225,810873,ADJ,48000497,Y,AUTO-GENERATED TRANSACTION,41,556560,MT,27,-4928.90,0.00,45285,2824783,2862775.00
TXN083521,20250716,ACC000083521,86,MUM,168032,20260225,810243,REV,48000903,N,AUTO-GENERATED TRANSACTION,12,556559,AK,36,-49173.83,0.00,45893,2702280,2684115.45
TXN083522,20250718,ACC000083522,85,MUM,400438,20260225,810000,ADJ,48000181,N,AUTO-GENERATED TRANSACTION,19,556581,RS,5,5932.22,0.00,45162,1053714,1103516.42
TXN083523,20250901,ACC000083523,77,HYD,810673,20260225,810592,POST,48000234,N,AUTO-GENERATED TRANSACTION,75,556542,AK,11,-26572.18,0.00,45446,1912524,1949645.93
TXN083524,20251104,ACC000083524,70,CHE,967213,20260225,810391,POST,48000539,N,AUTO-GENERATED TRANSACTION,12,556552,VP,31,9700.64,0.00,45503,1555100,1591209.49
TXN083438,20250108,ACC000083438,86,MUM,783920,20260225,810496,ADJ,48000389,N,AUTO-GENERATED TRANSACTION,74,556593,AK,7,-19508.70,0.00,45493,1271492,1250848.82
TXN083526,20250213,ACC000083526,16,PUN,684943,20260225,810457,POST,48000788,N,AUTO-GENERATED TRANSACTION,93,556544,AK,3,-4915.22,0.00,45910,1248482,1274206.48
TXN083527,20251025,ACC000083527,51,PUN,743411,20260225,810789,ADJ,48000817,N,AUTO-GENERATED TRANSACTION,69,556506,VP,8,45747.53,0.00,45618,2145836,2121771.79
BAD!,abc,XYZ,94,PUN,686699,20260225,810093,REV,48000909,INVALID,AUTO-GENERATED TRANSACTION,33,556595,MT,24,1.23456,0.00,45886,123456789012345678.123,2708479.29
TXN083529,20250915,ACC000083529,15,MUM,819210,20260225,810968,POST,48000238,Y,AUTO-GENERATED TRANSACTION,50,556550,VP,38,-22688.03,0.00,45488,2570420,2551991.33
TXN083530,2025-12-01,ACC000083530,85,DEL,985182,20260225,810593,REV,48000819,N,AUTO-GENERATED TRANSACTION,85,556573,RS,12,-28247.50,0.00,45804,2557279,2575157.46
BAD!,abc,XYZ,74,HYD,494485,20260225,810696,POST,48000245,INVALID,AUTO-GENERATED TRANSACTION,28,556592,MT,7,1.23456,0.00,45864,123456789012345678.123,2820510.83
BAD!,abc,XYZ,84,MUM,690912,20260225,810412,REV,48000763,INVALID,AUTO-GENERATED TRANSACTION,48,556551,VP,13,1.23456,0.00,45894,123456789012345678.123,2578330.42
BAD_TXN,20250825,ACC000083533,26,MUM,699826,20260225,810431,ADJ,48000487,N,AUTO-GENERATED TRANSACTION,71,556549,VP,5,31277.27,0.00,45465,1090826,1121624.48
TXN083534,20250625,ACC000083534,79,CHE,511809,20260225,810194,REV,48000295,Y,AUTO-GENERATED TRANSACTION,29,556503,RS,24,42161.42,0.00,45077,1435652,1396800.30
BAD!,abc,XYZ,69,HYD,942526,20260225,810128,POST,48000608,INVALID,AUTO-GENERATED TRANSACTION,56,556591,AK,35,1.23456,0.00,45084,123456789012345678.123,2358037.84
TXN083536,20251213,ACC000083536,77,HYD,531697,20260225,810731,REV,48000263,Y,AUTO-GENERATED TRANSACTION,88,556588,MT,24,46062.82,0.00,45565,2736046,2757139.14
TXN083537,20250120,ACC000083537,50,HYD,625765,20260225,810638,REV,48000851,Y,AUTO-GENERATED TRANSACTION,48,556521,AK,16,-7070.60,0.00,45656,2914992,2962100.21
TXN083538,20251120,ACC000083538,90,MUM,840915,20260225,810957,ADJ,48000607,N,AUTO-GENERATED TRANSACTION,64,556510,MT,19,31282.45,0.00,45882,2683210,2633241.49
TXN083539,20251022,ACC000083539,27,HYD,944319,20260225,810308,REV,48000031,Y,AUTO-GENERATED TRANSACTION,61,556531,AK,20,-44136.89,0.00,45133,1111155,1113220.85
BAD_TXN,20250320,ACC000083540,50,DEL,230244,20260225,810796,REV,48000301,Y,AUTO-GENERATED TRANSACTION,97,556532,RS,30,-33439.95,0.00,45682,1826606,1867513.22
TXN083541,20250612,ACC000083541,85,CHE,150284,20260225,810700,REV,48000164,N,AUTO-GENERATED TRANSACTION,48,556552,AK,34,-48342.91,0.00,45056,1106098,1080867.38
TXN083542,20250411,ACC000083542,43,PUN,908671,20260225,810821,REV,48000078,N,AUTO-GENERATED TRANSACTION,73,556572,MT,13,-45438.59,0.00,45819,1292691,1272760.55
TXN083543,20250618,ACC000083543,37,PUN,121555,20260225,810574,ADJ,48000669,Y,AUTO-GENERATED TRANSACTION,96,556570,RS,12,-32040.06,0.00,45717,2795317,2794812.06
TXN083544,20250630,ACC000083544,39,DEL,814021,20260225,810820,POST,48000205,Y,AUTO-GENERATED TRANSACTION,22,556598,VP,15,-2138.43,0.00,45634,1967341,1924438.20
TXN083545,20250707,ACC000083545,86,DEL,689961,20260225,810512,POST,48000690,N,AUTO-GENERATED TRANSACTION,66,556577,RS,17,24687.02,0.00,45978,123456789012345678.123,2917203.04
BAD!,abc,XYZ,46,MUM,270686,20260225,810353,POST,48000952,INVALID,AUTO-GENERATED TRANSACTION,50,556537,VP,26,1.23456,0.00,45275,123456789012345678.123,2311781.81
TXN083547,20250418,ACC000083547,99,CHE,720431,20260225,810130,POST,48000991,Y,AUTO-GENERATED TRANSACTION,33,556543,RS,4,-1300.63,0.00,45029,1438877,1448308.94
TXN083548,20250805,ACC000083548,91,PUN,949523,20260225,810520,REV,48000755,Y,AUTO-GENERATED TRANSACTION,15,556598,AK,39,9655.42,0.00,45733,2093566,2132156.73
