transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,oldBalance,newBalance
tx328841296021565259,20251109,7.32E+11,35,LJN,954778,20250909,372692,TKUU,12771347,N,AUTO-GEN-SMI4ZNE4,95,803723,OX,99,-362712.66,-451190.14,2678120.42,2692944.83
tx377044557380190118,20260120,5.36E+11,31,RGB,631589,20250727,454345,IHUK,61333777,N,AUTO-GEN-UIEVUP65,50,865361,OU,49,-351241.67,246465.18,4356850.9,4308505.28
tx041692032737894732,20250413,4.22E+11,94,PLQ,976227,20260116,646423,VNZL,33983984,N,AUTO-GEN-UZRNWQEC,61,503148,RD,33,791776.34,489122.16,1680943.36,1695279.28
tx203874523254643659,20250907,3.56E+11,35,OJO,453392,20250717,749732,HRWT,46882138,Y,AUTO-GEN-JM7JSRNE,73,758730,TB,10,-143261.51,56475.7,1054693.76,1095193.78
tx575746657268220457,20250423,4.62E+11,97,NBP,668937,20250724,817147,XULN,89890046,N,AUTO-GEN-1JVU2HNY,40,854745,LA,99,530566.13,168337.33,1945574.17,1913068.66
tx845888535228824419,20251112,6.02E+11,38,VTO,150659,20250829,825079,YVBD,82267875,N,AUTO-GEN-LBYVE4EW,62,395742,AE,57,895148.68,934079.89,2234552.38,2213411.12
tx380885748727309827,20250916,4.53E+11,97,JRG,916270,20250919,354426,EBPF,96935074,Y,AUTO-GEN-NWCASTB4,40,659033,DK,27,-364787.12,-999612.55,320110.67,358803.18
tx320903348564686691,20250620,9.19E+11,75,ECG,676695,20250702,541397,CRRU,38057273,N,AUTO-GEN-5VVS85RB,83,363849,MZ,43,-697941.12,194256.02,4280423.91,4271751.8
tx575265867274656668,20250703,1.21E+11,56,YAO,993713,20260213,989110,AWMY,16117736,N,AUTO-GEN-W0IWJCTW,88,145697,PC,99,774508.19,-342223.06,4112636.79,4070373.39
tx276652006903292619,20250720,2.41E+11,61,GQZ,464377,20260214,427307,ZTDT,80986439,N,AUTO-GEN-5NKXLQKA,14,498558,KZ,56,-230773.79,-202743.47,4568120.27,4538221.85
tx074188551253450808,20260307,5.67E+11,57,OXC,310867,20250930,264191,MOAU,38960925,Y,AUTO-GEN-46EPIOC9,36,246722,GF,85,297079.8,-216067.31,1370125.33,1331992.06
tx290681413964024913,20250429,3.70E+11,43,HMB,771495,20250709,929740,WKZJ,61489324,N,AUTO-GEN-STY2PZV0,36,709704,NR,81,577135.21,-263603.91,2211538.11,2222798.48
tx733598138428359349,20250812,9.20E+11,85,UHG,787802,20250830,397227,NSAX,54730318,Y,AUTO-GEN-MDBV3JKK,48,153879,NK,18,-470627.24,-211279.01,472635.59,484556.37
tx059109016190213757,20251020,9.41E+11,22,FUF,162252,20250317,688058,PQQU,59815123,N,AUTO-GEN-XPKMGKDC,60,115022,BG,80,-752269.14,-999477.38,3818552.79,3788133.52
tx195615328539748545,20260129,3.23E+11,41,RSN,820653,20250506,324461,NPRC,90596252,Y,AUTO-GEN-L3YPNONK,93,223795,TC,94,-261109.18,-556061.4,4573859.38,4569461.68
tx920214406023052898,20251201,3.93E+11,77,WTH,258562,20250421,886709,QPMG,88522870,Y,AUTO-GEN-444UJ9E9,71,624328,TT,41,-176273.7,579411.58,3076128.14,3091518.65
tx545188524797377577,20260308,3.23E+11,64,TUD,182358,20250416,336629,LLAG,53638038,N,AUTO-GEN-KAQFSEBI,46,309133,QP,40,655217.55,347971.92,745637.48,717968.25
tx350756497313355273,20250525,1.57E+11,27,UTX,326408,20251007,368888,IEQM,13876699,Y,AUTO-GEN-VYOIGP1E,48,143791,MO,98,-213907.65,-850636.13,3372373.49,3400248.1
tx496191910550855841,20260211,3.23E+11,51,ETE,305713,20260115,288570,UWQW,95866521,N,AUTO-GEN-94OEP7J2,67,658327,ZI,89,-236143.08,-244977.38,4894871.07,4906609.23
tx394221281101250041,20250527,7.89E+11,10,JNS,855721,20251122,276777,KVQV,84821044,N,AUTO-GEN-XLSIODQI,35,122857,KR,17,-270128.62,715246.72,1851651.97,1883782.14
tx209852485763641678,20250826,1.45E+11,71,TAH,185086,20260102,741202,NWXG,79088221,Y,AUTO-GEN-S4PHVFN6,96,183651,XI,62,-25141.67,-969042.93,4281705.95,4242182.28
tx261909165777221168,20250508,5.58E+11,87,HZJ,140571,20260107,340874,FZXF,18104565,Y,AUTO-GEN-CKM8CWZ2,72,625929,TV,52,517809.03,399443.88,3867255.92,3904069.94
tx076825339206198433,20251007,8.33E+11,50,YWT,818135,20250723,644549,CPGJ,74751148,N,AUTO-GEN-JNL89QNR,26,603737,LO,37,783747.9,-538887.64,4023178.13,3977496.03
tx805362187678869317,20250826,8.05E+11,63,EWX,982927,20251031,894981,GMUD,46926087,Y,AUTO-GEN-2KLPMYUU,96,506493,JW,39,615471.86,145339.2,3341784.04,3297508.6
tx403852270916334890,20250817,6.13E+11,18,RVX,755174,20250616,224138,SKWM,77823510,Y,AUTO-GEN-3JZA383S,13,472993,AJ,10,-472186.16,-400617.11,3148900.53,3185000.86
tx965156229132640785,20251217,1.46E+11,43,EWY,962998,20251229,384932,XIXE,36260703,N,AUTO-GEN-2N0ZXTHW,56,942419,PZ,55,137796.69,-469314.46,1678490.16,1678665.25
tx048064243324845767,20251007,1.66E+11,10,ZLF,412884,20251223,203619,DUWB,56704521,Y,AUTO-GEN-Y0IOPO0H,54,207159,RB,60,625885.39,657892.15,4958453.6,4986509.26
tx505556110002907651,20251019,9.41E+11,34,NQL,758590,20250519,363238,INAA,88318068,N,AUTO-GEN-EI7RPY2U,13,311354,NA,34,-824730.3,923050.71,1100966.66,1115641.19
tx757221502827767971,20250317,9.94E+11,60,WCH,242057,20250929,559570,DFOS,38566340,Y,AUTO-GEN-6ELRE676,60,961041,SC,70,-322296.92,837388.06,1365753,1327569.44
tx589358220955717676,20250619,5.44E+11,67,YBK,639288,20250731,939659,WHVM,16590092,Y,AUTO-GEN-K293JIAC,42,675652,DK,53,988241.15,-137740.75,3803360.52,3782427.61
tx181889955107924711,20250507,8.37E+11,74,MPU,568063,20260215,951870,RJBS,70998743,Y,AUTO-GEN-H551NY4W,35,903810,MA,21,759125.44,804713.83,1711857.2,1759752.83
tx995107225532917510,20260307,3.21E+11,11,ZXW,986122,20251215,984219,XSVM,14900545,N,AUTO-GEN-6YZFJKN3,78,126014,GY,87,-134935.77,-407345.56,4320715.59,4302982.46
tx686969940804612597,20250801,2.26E+11,21,ZVC,901509,20260226,659218,PCCQ,47567651,N,AUTO-GEN-S9DD1X9Y,66,370786,JS,36,-832267.67,137301.65,585549.8,542741.34
tx619920345058577985,20250325,1.63E+11,58,IBM,387707,20250311,400758,FTLM,24282003,N,AUTO-GEN-DYVAB36A,97,398821,PP,28,559088.88,750603.99,4213565.41,4254497
tx869228477796573066,20251019,2.34E+11,95,OOE,965583,20250825,906816,GENU,20597006,Y,AUTO-GEN-424D25GL,11,999026,QC,93,-295957.64,590481.72,3470342.3,3512455.12
tx022532152891134133,20250925,5.12E+11,48,VQP,685116,20260304,897951,GBVG,99456114,N,AUTO-GEN-S33U17FU,47,307058,VT,15,-103815.53,-555522.74,3337262.71,3345290.57
tx798142586064822229,20250912,5.69E+11,19,SYP,767816,20260225,551085,GNJI,41409592,N,AUTO-GEN-FLNM0GOR,16,556774,BZ,87,333406.79,-121889.22,4547189.17,4566773.87
tx340242316359604265,20250702,5.84E+11,95,SIX,304967,20250512,562026,DJHZ,31619725,N,AUTO-GEN-ZYUM7X0L,35,980744,DO,99,634168.11,-731067.5,2445521.87,2421305.67
tx806640439234852525,20250418,7.31E+11,74,GDK,461645,20251103,961665,KREO,69276756,Y,AUTO-GEN-SYRZL6CH,76,546601,UB,58,866867.13,-566361.2,4869261.59,4911741.72
tx634351475568687891,20250603,3.18E+11,54,DHJ,225210,20250401,955886,STTG,38253336,Y,AUTO-GEN-SHSCCPEC,30,308690,FU,46,455391.07,697424.63,3107234.11,3146163.07
tx054109049721532541,20250710,2.30E+11,50,RFP,231674,20250529,395255,XHKN,63900551,Y,AUTO-GEN-G31NDSFW,37,924561,NC,75,-137274.56,303865.79,2151342.08,2142555.71
tx158554647010404316,20251212,7.75E+11,35,UCQ,538168,20250504,184811,HJLB,19847345,Y,AUTO-GEN-370W8E2L,40,905442,YK,54,-608450.8,-943394.89,3876539.43,3845568.96
tx003094607906907906,20250520,6.00E+11,66,ZOC,629700,20260126,836262,MLMQ,42950504,Y,AUTO-GEN-LJ58GP4F,76,940610,HL,18,-362296.83,-626442.51,3320200.64,3308773.69
tx796041631416425852,20250625,5.29E+11,26,ZNJ,877291,20251227,741576,SJUQ,15322496,Y,AUTO-GEN-I2UIH916,68,927663,KF,74,-62332.04,648858.82,4067714.41,4079832.55
tx374827257470823661,20250417,7.72E+11,98,UWA,282999,20251019,510434,JDBF,55806386,Y,AUTO-GEN-28559NBN,76,926921,EU,79,443485.51,-114067.84,1619993.61,1570440.72
tx387312630231246434,20251219,4.03E+11,35,CZC,150397,20250913,444993,AHLW,62679510,N,AUTO-GEN-M8IDX700,84,180041,HM,19,-43371.84,-105027.81,3620462.15,3589454.01
tx369938989518643498,20250411,4.75E+11,40,AUJ,618009,20251221,444099,FIFN,79096652,N,AUTO-GEN-1OBIBIFK,85,144068,EB,26,-248052.73,-334125.3,3856717.55,3885789.85
tx467379872113730031,20250605,9.77E+11,97,PPC,890345,20260129,911088,VCUN,44643700,Y,AUTO-GEN-3T80UIQN,48,860799,RB,88,-961942.87,-831565.46,2377538.56,2332122.83
tx851942610451400480,20250613,4.31E+11,50,ETR,733940,20251114,552073,BIZO,42760251,Y,AUTO-GEN-DRUFI9NO,64,132371,NY,64,628616.14,-566407.12,619685.02,638172.12
tx261467807901660785,20251118,8.40E+11,52,UBI,127966,20250623,503409,YOPW,63162587,Y,AUTO-GEN-RQMB5I5K,84,271067,JT,29,272145.18,-132661.66,3249859.08,3227498.68
tx275958519789962834,20250908,9.78E+11,54,KJK,669265,20250908,302623,GSML,21020717,N,AUTO-GEN-FDVTTQW9,90,499474,KM,80,-877923.95,-82234.45,4121714.91,4075632.36
tx564915510938639007,20260211,5.40E+11,39,HWR,950751,20250423,270583,ALQD,41078209,Y,AUTO-GEN-5DHQI756,21,553874,LC,38,876520.76,564163.55,1670669.48,1702058.68
tx527394758351620371,20251208,9.65E+11,45,ATC,808944,20260218,352482,ZXWE,70646835,Y,AUTO-GEN-4VQ4SIF6,66,688551,WW,73,857471.96,89609.76,1429672.67,1389707.12
tx094784580843385756,20250608,3.81E+11,35,HLE,740319,20250317,650494,EBBV,75193830,N,AUTO-GEN-7F8VLOSF,29,492615,GK,99,-832772.97,-28560.83,604417.8,638035.12
tx890092110421237287,20251221,4.88E+11,14,RVB,581960,20250815,688058,VLXV,95845049,Y,AUTO-GEN-A8QVWURR,38,554002,YN,60,632772.32,1714.66,1705898.15,1740408.12
tx030315422837349304,20250907,5.72E+11,57,ZGX,408852,20251110,680276,KVEM,22928745,N,AUTO-GEN-96R6JYG0,69,888463,NR,19,98869.06,-990800.58,4632449.97,4640848.12
tx618084147185707187,20251219,8.85E+11,22,DUS,575571,20260223,547061,RTQF,19797761,Y,AUTO-GEN-U8OWQIAM,44,710723,FK,47,410222.81,-438654.69,952072.16,987730.48
tx080331492134693051,20250612,3.79E+11,64,FTZ,968866,20260118,229942,SKMP,40403106,Y,AUTO-GEN-WWEC0WEL,25,271656,KY,10,954099.45,562731,4285435.74,4306284.55
tx393542192271903822,20250531,8.08E+11,81,FIA,311016,20250814,550661,WSYQ,15322495,N,AUTO-GEN-EBYEIOVL,99,912524,CN,77,976289.47,-714704.24,1143998.25,1106228.86
tx721897499395403021,20250923,7.81E+11,98,XGW,511486,20250929,779343,AFLB,26856176,N,AUTO-GEN-KCPARIXR,21,365960,OW,56,-257585.43,361217.82,2243179.1,2288934.15
tx815959490025848293,20251030,5.33E+11,39,ISM,193056,20251130,987622,CHOT,25929117,Y,AUTO-GEN-H52CU99G,47,778454,HM,25,390278.53,-119367.36,3086958.52,3054345.03
tx762059204884495738,20250927,7.66E+11,21,YKE,503107,20251010,148723,IYMC,42847213,Y,AUTO-GEN-WDWA2G1N,21,743180,NC,73,790092.17,-442046.27,3197242.62,3161706.54
tx075829791134277338,20251121,3.91E+11,90,XVW,622874,20250428,769498,IUNM,58556370,N,AUTO-GEN-VQKGPX5Q,85,612118,JH,11,19410.09,300566.75,510220.14,504759.38
tx876421076295742297,20250506,2.02E+11,55,QRD,146761,20250512,828400,THZO,32107595,Y,AUTO-GEN-SPU2J553,38,950955,PQ,39,106902.66,228863.05,4148977.82,4190650.89
tx751799682796877993,20251208,8.67E+11,34,XQQ,179294,20250812,487573,VIHA,54766161,Y,AUTO-GEN-NQD3W1JL,16,784886,OD,60,-472446.09,-84389.73,4898107.95,4928956.68
tx950722445953860215,20250901,4.57E+11,75,NNV,787739,20260214,300810,SVBQ,60091161,N,AUTO-GEN-YWAN62M5,87,259140,KX,36,486008.66,-242573.4,3413967.73,3365205.75
tx175040727454435681,20250901,8.48E+11,68,MBF,929494,20250715,249039,ZMVA,89503867,N,AUTO-GEN-7B3FFWC6,30,391107,KR,13,-594102.75,-140208.39,1860153.41,1826850.21
tx755440341419988104,20250407,3.90E+11,97,CXL,995564,20250505,406318,DERL,30229082,N,AUTO-GEN-1CVRC5RY,35,842896,QS,48,-922494.13,-975014.77,1110379.52,1086464.99
tx584685631818357144,20250619,6.28E+11,15,LVC,291305,20250518,599194,QBOT,76808969,Y,AUTO-GEN-AAJ4WYE6,77,886114,TA,19,-702732.01,-201381.43,2598207.35,2578204.72
tx906357153811317161,20251101,6.58E+11,76,ZQS,472808,20250822,547124,LOBW,41161482,N,AUTO-GEN-9TTKFTQZ,57,823460,GW,67,-149255.55,-185652.46,640301.87,636587.99
tx686208149417726389,20250413,2.25E+11,76,OMH,944322,20250628,949814,FLWT,55009061,N,AUTO-GEN-2N5N38ZT,45,334240,FZ,65,870151.67,-304259.05,2186140.03,2195314.31
tx140888879803093221,20250404,8.18E+11,50,KWY,883114,20250729,176449,VLVB,67412793,Y,AUTO-GEN-2PJIMAQ6,29,894123,GP,87,808698.21,344813.34,4411264.83,4371990.82
tx035548395415370032,20251116,4.20E+11,45,NGT,244448,20250512,775344,GKDF,67760217,Y,AUTO-GEN-JDZ075JC,87,616878,FT,46,-545473.01,-347835.27,3213852.28,3203856.95
tx800177469430711712,20250729,9.28E+11,73,ESY,690431,20251218,939496,LQNB,54789265,Y,AUTO-GEN-RU5QTF82,24,707882,AF,56,-705867.45,-56976.34,302552.19,327426.58
tx000425791406727631,20250317,6.10E+11,44,AZZ,876461,20250827,318528,TKOI,76619968,N,AUTO-GEN-77QTJBL7,15,294461,NA,92,-812482.39,-882804.64,4260289.72,4262879.99
tx242789838503406407,20250903,6.06E+11,61,GOS,577581,20260116,170256,IXPY,80774540,N,AUTO-GEN-UAK0PQMJ,53,438017,TA,42,983788.44,-909743.38,4063369.2,4092168.45
tx773711311478193233,20250505,8.19E+11,10,SCP,521164,20251127,498074,RZGL,26316113,Y,AUTO-GEN-2Z1ZIQZ9,64,257832,RY,68,960360.77,-862287.97,3965564.54,3923179.09
tx111556811276411595,20251214,5.11E+11,12,SPA,217555,20250412,427309,QERC,39013451,Y,AUTO-GEN-AZG1W4CW,35,952820,DC,35,996105.61,744987.76,1334025.31,1289497.4
tx106901066873827714,20260105,8.78E+11,84,FYE,501249,20251014,320521,XLZF,90990868,Y,AUTO-GEN-J5S3TH5C,77,985854,CY,57,-433703.18,-270851.56,3583612.03,3619886.74
tx188008385029068536,20251223,6.17E+11,34,EEO,361145,20250820,395006,ILZV,78187594,Y,AUTO-GEN-68WA976S,80,560484,AO,77,903128.41,-190817.7,4071155.22,4046418.9
tx407803226757768455,20251115,8.34E+11,23,VNO,454477,20250401,347013,IYUQ,81135693,N,AUTO-GEN-BA4M8YCH,37,952775,HG,45,124379.98,-717472.61,1117938.53,1163784.22
tx309417798617254164,20251107,4.34E+11,19,RYO,503564,20260103,111709,JVUS,99361469,N,AUTO-GEN-F6RLHFM8,81,428051,MI,82,94184.11,599967.58,2411023.17,2404065.82
tx155380043778430422,20250922,4.60E+11,31,IFS,125451,20250713,620998,LZZN,97673445,N,AUTO-GEN-67DCDR93,74,360068,KY,72,-106565.53,-557482.07,2822749.81,2865850
tx370027731646129443,20250903,4.82E+11,87,KZE,161560,20251117,654620,SLVB,20599849,N,AUTO-GEN-F3X8A0X7,68,202239,DD,36,554113.18,-493261.05,4588111.81,4561088.12
tx333865235797388042,20251017,7.63E+11,59,LCV,500900,20260302,386865,SSTZ,45632414,Y,AUTO-GEN-YDR09XK3,92,387437,CJ,16,-432106.58,-454645.58,3347607.22,3317416.6
tx266375189369065235,20250713,2.58E+11,32,ADV,344681,20251226,964275,HAYF,32062625,Y,AUTO-GEN-H5TJA5J6,87,399456,ZH,88,-390024.25,-328292.59,1640304.06,1660333.95
tx714383546844532716,20251104,8.69E+11,45,MIW,416235,20250605,106565,EOKK,29674652,N,AUTO-GEN-HF30LHYO,57,141370,RC,62,-333614.14,120838.9,812487.28,792383.65
tx800174780672344113,20250730,1.89E+11,87,IPQ,289399,20251123,558781,HWGT,42564101,N,AUTO-GEN-EN0AM4HX,62,517451,UC,39,-143074.56,-326814.29,1161383.24,1131094.22
tx952400187663896785,20251113,4.80E+11,19,XST,763048,20251121,810023,PQGJ,43809036,Y,AUTO-GEN-3IXOYWT9,27,326274,PF,96,988124.08,-203967.99,3575708.72,3601870.36
tx224345466879328985,20250825,1.31E+11,38,LYO,367701,20250705,765215,RPMP,57746659,Y,AUTO-GEN-EFWLMS9K,11,957213,HG,69,256847.73,102767.66,3280871.32,3235992.59
tx779551490995158178,20250518,2.08E+11,71,INJ,867517,20260210,108205,LKHI,90294712,N,AUTO-GEN-VPY5TGCZ,33,676189,HY,76,236305.39,-169775.54,1386832.57,1344109.58
tx704560527832211690,20250311,6.07E+11,27,XZG,564531,20251214,743427,SDLR,45285179,N,AUTO-GEN-2HB96OVO,89,180581,NK,57,60611.9,371855.79,4911612.16,4948066.29
tx908825242085125261,20250421,4.43E+11,65,OGV,905643,20250716,705047,TYWP,11176098,N,AUTO-GEN-ALFSP58S,89,551170,XH,55,463492.72,356834.43,1601231.68,1630534.39
tx373130960544931746,20250929,2.20E+11,48,UYR,483570,20251210,471219,BWAD,22280430,N,AUTO-GEN-BLY7A19Y,76,640100,HY,66,399632.17,-654109.65,4684689.2,4669661.72
tx509110605757059441,20250924,7.15E+11,21,CXV,817924,20250724,288170,FGHV,92637632,N,AUTO-GEN-4FZCYG2L,38,548862,GT,69,688101.31,378424.28,635215.74,632338.81
tx450156400916463789,20250516,5.34E+11,99,EGE,396813,20250915,706676,TJMJ,63037782,N,AUTO-GEN-1OB2KVAB,88,809345,XU,91,-930186.57,-836556.13,285756.3,307240.27
tx737258812031350748,20250924,4.15E+11,44,XHN,655616,20251031,469807,DPOB,42428929,N,AUTO-GEN-TO7YP9WF,91,653585,YS,17,412665.57,521610.65,3158608.56,3159838.85
tx734231999287313603,20250603,5.83E+11,10,CRS,127485,20251117,110091,IDWV,90136294,N,AUTO-GEN-DSDLP87N,16,402872,FL,39,-547112.15,550737.55,2088620.45,2080372.7
tx444720464159277605,20250506,5.54E+11,75,SUC,842375,20251007,337615,VDYF,50200506,Y,AUTO-GEN-LUS3Q742,57,496082,RA,54,558596.86,-177119.25,1000083.35,955604.74
tx445528645928656297,20250930,3.54E+11,56,POR,567937,20260203,461945,HOII,92024338,Y,AUTO-GEN-AOTI7LS3,98,282220,LV,31,933795.78,246082.91,1893042.54,1867588.14
tx408268111238105698,20250623,6.47E+11,25,MGM,765527,20251223,560241,MIPM,66007463,Y,AUTO-GEN-LN1HXMTA,67,810422,CO,45,282447.96,-116392.59,2456126.11,2437813.54
tx961964246659902641,20250424,4.92E+11,47,YCM,528617,20250608,841852,WZYA,73072073,N,AUTO-GEN-LWS9CNUF,65,115873,IV,25,311403.44,241187.33,3187707.33,3200216.99
tx305486454035297380,20250722,2.32E+11,28,SKJ,798743,20250716,761026,ZOPY,54002992,N,AUTO-GEN-5UX3KJPC,37,109515,QZ,74,519658.16,803152.1,2299264.6,2318761.06
tx615665609823858416,20251030,2.07E+11,90,UZB,180754,20251218,329121,UKHB,41661933,N,AUTO-GEN-I6UNOAZN,62,840609,SG,97,642740.55,675475.36,1851224.56,1865945.88
tx345632437634568270,20250703,9.14E+11,97,CRI,946826,20250902,368231,BLKK,88892093,N,AUTO-GEN-DNLHXCSO,56,256294,DY,44,668982.65,402577.82,45095.53,58628.4
tx738538331977299705,20251021,7.20E+11,22,HZA,409847,20250320,656857,LQHJ,34906048,N,AUTO-GEN-RYCT0JDW,79,149765,RS,23,-939190.03,-996477.73,634388.79,619624.77
tx005786704070263280,20260107,4.17E+11,15,BTQ,374831,20250421,993663,UFNW,19717125,Y,AUTO-GEN-GMGNX68A,66,595417,SC,93,-282001.34,372142.74,4914504.69,4918797.03
tx794104862386224282,20250616,6.54E+11,72,JHI,908748,20260104,188128,ZHTY,22968639,N,AUTO-GEN-TVPIIZTC,52,215176,YW,87,468524.99,-839669.24,4860225.49,4867613.29
tx606937953800270469,20250423,4.20E+11,32,HXP,183912,20250715,343428,ICGV,57231044,N,AUTO-GEN-NNVJI1SL,30,489128,GY,59,-492700.8,43740.09,1114259.55,1148678.42
tx923720869765453686,20250804,8.15E+11,24,PMR,413703,20250314,303420,YJZJ,31369879,N,AUTO-GEN-P8930B0X,44,780805,QL,19,323132.98,-855240.46,281958.11,291741.08
tx353058023624161820,20251111,5.55E+11,37,LQK,521827,20250720,591913,ULZH,82540540,Y,AUTO-GEN-JPZGCH15,39,252608,XP,54,-44198.1,-732441.15,3470423.17,3456543.56
tx975689625964053695,20251202,4.67E+11,28,JWU,712240,20251105,620349,BWAI,64445404,N,AUTO-GEN-8VZOHQA3,95,543999,YL,18,62282.54,-40484.62,4661419.61,4632722.82
tx940246511504337204,20250524,2.78E+11,87,GMJ,619738,20251014,759733,PKSA,32384458,Y,AUTO-GEN-8N7I21YK,85,511919,UV,45,37762.76,770266.41,4943011.3,4940991.13
tx868185470985130721,20250718,4.99E+11,60,KRU,300405,20250716,502817,TLRN,72232956,N,AUTO-GEN-EIKVLV91,17,383018,TA,12,564635.73,633163.54,3061803.92,3046513.83
tx501348033846554789,20250606,9.39E+11,99,CRO,191100,20251107,476326,HYZR,38718462,Y,AUTO-GEN-OWMKT450,17,750922,ZV,18,430633.27,401821.64,1174295.44,1171058.93
tx276531373057063498,20250702,6.09E+11,57,POG,368966,20260207,622739,EMLU,70089731,N,AUTO-GEN-ZN0E40BX,35,296016,EV,73,622687.88,62665.04,1854977.96,1859741.51
tx586381703620061741,20250419,2.88E+11,22,CHT,936578,20260223,781602,SSBB,39503407,Y,AUTO-GEN-C7WG4UUO,21,392449,BJ,49,-585261.25,-371954.37,517269.84,514602.56
tx635079295205258893,20250519,7.04E+11,49,UZO,381650,20250711,511809,SOHP,78284423,N,AUTO-GEN-GHV4YX5D,47,129559,SL,22,412741.02,301624.29,3413627.91,3366045.72
tx871886956699095076,20250912,4.39E+11,60,YQM,423823,20250719,298337,GXMB,16013094,N,AUTO-GEN-78GCET25,85,553533,KW,88,-115923.95,-675405.33,1649683.64,1618207.61
tx534781792708408249,20250425,3.27E+11,93,OGW,388258,20260129,294399,HIGY,81691077,Y,AUTO-GEN-DGAOT0KI,74,469428,GV,22,465255.03,576252.71,1999791.95,2013124.32
tx926228190597687260,20250408,8.07E+11,48,NEU,364586,20251221,955354,DCVE,39937075,N,AUTO-GEN-OT3H2W5X,57,545161,XJ,87,323440.42,330894.57,2638258.28,2594923.93
tx522458633874244145,20250802,5.43E+11,86,YRS,320090,20250520,174099,OVJO,34688439,N,AUTO-GEN-HSCWZTX0,51,451801,XI,64,-174866.34,-195661.45,2706071.52,2736405.53
tx814433642614239583,20250726,9.03E+11,22,NDK,577532,20250903,392527,TCLK,20177068,N,AUTO-GEN-QSJV2I0B,77,377775,DI,91,-986152.16,841262.37,2434869.32,2402503.3
tx997691796379504462,20250427,6.61E+11,75,HRC,196415,20251016,232249,TMAS,38601594,N,AUTO-GEN-EX2P70RI,66,591905,OF,24,-487797.24,-624789.38,3791338.69,3809262.17
tx734815368524881386,20250725,5.59E+11,73,HFW,497953,20251115,144190,KNMA,30694567,N,AUTO-GEN-NUVTPO2C,22,744735,UB,35,-595912.15,725045.36,1019126.3,1031275.4
tx482734518756940236,20251120,9.42E+11,56,BQG,154701,20251225,196810,ICYK,45082805,N,AUTO-GEN-GIXU1UG5,75,477468,TP,74,-796110.48,38127.31,1058419.95,1018117.18
tx199576357753481308,20250521,5.54E+11,14,YSA,237032,20251010,688096,VVZZ,94912789,Y,AUTO-GEN-NI2M9G84,47,864528,YU,15,-691934.61,-769006.91,4575421.36,4620539.51
tx302370126136857029,20251107,7.70E+11,76,ECB,482367,20250815,819994,YSMC,69592928,N,AUTO-GEN-TNRTMM3X,20,419756,VJ,77,660238.7,872708.02,2580321.74,2536771.37
tx012312601287334889,20260128,2.92E+11,12,MSF,135050,20250523,756063,TOHO,31344106,Y,AUTO-GEN-VDSAT3VS,43,181402,II,31,319600.31,-804179.6,54539.4,99549.91
tx943479612894209043,20250416,1.36E+11,12,CAT,547131,20260115,235841,VIAG,64183621,Y,AUTO-GEN-O56PD7P7,18,213481,YX,24,867117.14,-871679.66,3312563.68,3311627.72
tx131041118862879991,20250727,3.50E+11,76,ASJ,887212,20260127,758911,OTOS,51514341,N,AUTO-GEN-H9HWWC5M,10,850660,CX,18,-435929.52,435767.87,1657710.5,1682360.22
tx328075566629907960,20251215,2.38E+11,49,KKQ,240818,20250529,924507,BBEJ,97958861,N,AUTO-GEN-SN42YW9V,92,738376,YH,57,-960330.04,730218.37,3825188.19,3782855.03
tx422701568288796696,20250715,6.96E+11,25,CQT,256600,20260116,666710,PHQH,51012840,Y,AUTO-GEN-51ZNEUVO,17,368545,KL,97,355135.84,-823058.46,3716033.99,3714474.23
tx656021752808149413,20250825,8.78E+11,54,JLU,145123,20260222,244121,CVEQ,75014250,Y,AUTO-GEN-CEHJOYZE,14,157591,SA,39,137507.02,-220986.01,4298005.55,4251589.74
tx396550021635961936,20250528,6.31E+11,28,ZRE,987488,20250624,316649,YLWG,29997272,N,AUTO-GEN-UO2MP0RY,68,303248,TD,14,778691.9,32412.82,2906134.73,2903378.77
tx069214076149638307,20251007,2.00E+11,69,HLG,208141,20250902,527267,XGJL,12936182,N,AUTO-GEN-60YPIYBH,32,593008,RD,54,-956599.39,407879.65,1180184.59,1191459.04
tx399241156362029742,20250810,6.60E+11,70,ZUX,912038,20250914,131811,OLHV,15395568,Y,AUTO-GEN-3A608W4J,45,565943,EO,59,-338300.21,172322.14,2521001.85,2543209.86
tx590920688372343088,20260219,1.82E+11,21,IBX,831466,20250916,837937,KEXZ,98208406,Y,AUTO-GEN-6JD5YC0D,57,769073,EO,55,-895057.58,1832.12,300163.66,327587.02
tx212267247670015173,20250401,7.33E+11,43,ODV,473069,20250713,248232,IUJA,98143194,Y,AUTO-GEN-IUWXQ9KA,95,980954,NS,15,187312.18,803387.28,3240491.42,3207541.18
tx188790489912756535,20250716,6.67E+11,53,CXH,509612,20260209,444966,RBGG,98962332,Y,AUTO-GEN-XHXYF963,37,729107,KS,16,-891541.54,237285,783545.2,830443.16
tx940797080645543533,20250623,3.16E+11,69,GJX,752853,20250613,819627,GBOR,91821052,N,AUTO-GEN-K538Z3EI,20,257320,UU,31,-34819.98,-902123.85,844937.87,867142.8
